date,close,volume,open,high,low,symbol
2023-08-01,131.55,23276440,130.775,132.63,130.68,GOOGL
2023-07-31,132.72,28055530,132.73,133.525,131.775,GOOGL
2023-07-28,132.58,36591160,130.78,133.74,130.57,GOOGL
2023-07-27,129.4,44952070,131.67,133.24,128.79,GOOGL
2023-07-26,129.27,61682090,130.07,130.98,128.32,GOOGL
2023-07-25,122.21,52509550,121.36,123.145,121.02,GOOGL
2023-07-24,121.53,29723670,121.66,123.0,120.98,GOOGL
2023-07-21,120.02,71606470,120.62,120.99,118.73,GOOGL
2023-07-20,119.2,37906760,121.42,124.09,118.22,GOOGL
2023-07-19,122.03,37224030,124.6,125.18,121.8,GOOGL
2023-07-18,123.76,26226450,124.6,124.68,122.96,GOOGL
2023-07-17,124.65,25716220,125.94,127.0999,124.195,GOOGL
2023-07-14,125.42,33283080,124.8,126.775,123.49,GOOGL
2023-07-13,124.54,44297920,120.93,124.83,120.45,GOOGL
2023-07-12,118.93,30404410,118.8,120.33,118.4145,GOOGL
2023-07-11,117.14,23078780,116.29,117.71,115.35,GOOGL
2023-07-10,116.45,35315240,118.3,118.305,116.135,GOOGL
2023-07-07,119.48,21709550,120.1,121.05,119.4,GOOGL
2023-07-06,120.11,24778800,119.795,120.3,118.4,GOOGL
2023-07-05,121.75,27584810,119.24,122.61,119.23,GOOGL
2023-07-03,119.9,14442850,119.24,120.19,118.8182,GOOGL
2023-06-30,119.7,29532240,120.17,121.08,119.69,GOOGL
2023-06-29,119.1,24090900,119.24,120.06,118.295,GOOGL
2023-06-28,120.18,27091450,117.09,120.39,116.85,GOOGL
2023-06-27,118.33,39535940,117.08,119.08,116.1,GOOGL
2023-06-26,118.34,33969900,120.76,122.0,118.265,GOOGL
2023-06-23,122.34,34913640,121.38,122.7879,121.06,GOOGL
2023-06-22,123.15,26952250,120.0,123.24,118.83,GOOGL
2023-06-21,120.55,30306340,122.4,122.66,120.1,GOOGL
2023-06-20,123.1,26097490,122.93,124.57,122.14,GOOGL
2023-06-16,123.53,45535550,125.93,126.108,123.28,GOOGL
2023-06-15,125.09,35246270,123.14,125.46,122.4,GOOGL
2023-06-14,123.67,30592300,123.1,124.05,121.45,GOOGL
2023-06-13,123.83,22278310,124.98,125.16,123.18,GOOGL
2023-06-12,123.64,28338740,122.785,124.05,121.66,GOOGL
2023-06-09,122.23,23778320,122.25,123.755,121.91,GOOGL
2023-06-08,122.14,29389170,122.225,123.225,121.24,GOOGL
2023-06-07,122.5,52538990,126.97,129.04,122.12,GOOGL
2023-06-06,127.31,26638300,126.01,128.29,125.36,GOOGL
2023-06-05,126.01,32305530,124.01,127.43,123.84,GOOGL
2023-06-02,124.67,26980150,123.99,126.15,123.76,GOOGL
2023-06-01,123.72,30772680,122.815,124.42,122.62,GOOGL
2023-05-31,122.87,37325790,122.75,124.0601,122.5,GOOGL
2023-05-30,123.67,35076660,125.64,125.66,122.0,GOOGL
2023-05-26,124.61,35635940,123.17,125.26,122.45,GOOGL
2023-05-25,123.48,42316990,124.52,125.32,121.96,GOOGL
2023-05-24,120.9,34182640,121.12,121.91,119.86,GOOGL
2023-05-23,122.56,34046250,124.16,124.625,122.2104,GOOGL
2023-05-22,125.05,35253030,122.94,126.43,122.74,GOOGL
2023-05-19,122.76,41353450,123.55,125.97,122.15,GOOGL
2023-05-18,122.83,35234230,120.95,123.31,120.83,GOOGL
2023-05-17,120.84,33323590,119.61,121.67,118.89,GOOGL
2023-05-16,119.51,45035560,116.49,120.75,116.43,GOOGL
2023-05-15,116.51,36266770,116.11,118.48,116.01,GOOGL
2023-05-12,117.51,41102330,116.68,118.03,116.11,GOOGL
2023-05-11,116.57,78900030,115.395,117.92,114.41,GOOGL
2023-05-10,111.75,63153370,107.97,112.94,107.93,GOOGL
2023-05-09,107.35,36360140,108.39,110.15,107.19,GOOGL
2023-05-08,107.77,26511450,105.18,107.96,105.16,GOOGL
2023-05-05,105.57,26639250,104.82,105.88,104.11,GOOGL
2023-05-04,104.69,23419510,105.485,105.6,103.97,GOOGL
2023-05-03,105.41,21795410,105.53,107.49,104.96,GOOGL
2023-05-02,105.32,30997250,107.14,107.2,103.71,GOOGL
2023-05-01,107.2,26681680,106.84,107.99,106.82,GOOGL
2023-04-28,107.34,36139850,107.04,107.35,105.09,GOOGL
2023-04-27,107.59,50089190,104.45,108.37,103.54,GOOGL
2023-04-26,103.71,53347560,104.92,106.35,102.63,GOOGL
2023-04-25,103.85,46664100,105.825,106.69,103.84,GOOGL
2023-04-24,105.97,23542830,105.49,106.63,104.7,GOOGL
2023-04-21,105.41,25800080,105.47,106.0,104.78,GOOGL
2023-04-20,105.29,27820790,103.91,106.25,103.8684,GOOGL
2023-04-19,104.18,20905680,103.58,104.98,103.07,GOOGL
2023-04-18,104.5,26596450,106.49,106.54,104.07,GOOGL
2023-04-17,105.97,37571220,104.658,106.16,104.52,GOOGL
2023-04-14,108.87,26578000,106.89,108.94,106.84,GOOGL
2023-04-13,107.43,24843580,105.84,107.49,105.84,GOOGL
2023-04-12,104.64,24370270,106.58,106.75,104.34,GOOGL
2023-04-11,105.35,26311800,106.55,106.73,104.68,GOOGL
2023-04-10,106.44,27067360,106.98,107.59,105.12,GOOGL
2023-04-06,108.42,48711480,105.26,109.17,104.33,GOOGL
2023-04-05,104.47,28290500,105.78,106.1,103.66,GOOGL
2025-04-04,171.0,123159400,167.145,178.1436,166.0,AMZN
2025-04-03,178.41,95553620,182.995,184.13,176.92,AMZN
2025-04-02,196.01,53679200,187.66,198.34,187.66,AMZN
2025-04-01,192.17,41267320,187.86,193.93,187.2,AMZN
2025-03-31,190.26,63547560,188.19,191.33,184.4,AMZN
2025-03-28,192.72,52548230,198.42,199.26,191.881,AMZN
2025-03-27,201.36,27317660,200.89,203.79,199.2821,AMZN
2025-03-26,201.13,32990970,205.835,206.01,199.925,AMZN
2025-03-25,205.71,31171160,203.595,206.21,203.22,AMZN
2025-03-24,203.26,41625370,200.0,203.64,199.95,AMZN
2025-03-21,196.21,60056920,192.9,196.99,192.52,AMZN
2025-03-20,194.95,38921110,193.07,199.32,192.3,AMZN
2025-03-19,195.54,39442880,193.38,195.965,191.96,AMZN
2025-03-18,192.82,40414870,192.52,194.0,189.38,AMZN
2025-03-17,195.74,47341750,198.77,199.0,194.3247,AMZN
2025-03-14,197.95,38096660,197.41,198.65,195.32,AMZN
2025-03-13,193.89,41270760,198.165,198.8799,191.82,AMZN
2025-03-12,198.89,43679280,200.72,201.52,195.29,AMZN
2025-03-11,196.59,54002880,193.9,200.18,193.4,AMZN
2025-03-10,194.54,62350930,195.6,196.73,190.85,AMZN
2025-03-07,199.25,59802820,199.49,202.2653,192.53,AMZN
2025-03-06,200.7,49863760,204.4,205.77,198.3015,AMZN
2025-03-05,208.36,38610090,204.8,209.98,203.26,AMZN
2025-03-04,203.8,60853080,200.11,206.8,197.432,AMZN
2025-03-03,205.02,42948450,213.352,214.01,202.55,AMZN
2025-02-28,212.28,51771740,208.65,212.62,206.99,AMZN
2025-02-27,208.74,40548570,218.35,219.97,208.37,AMZN
2025-02-26,214.35,39120600,214.94,218.16,213.09,AMZN
2025-02-25,212.8,58957980,211.63,213.34,204.16,AMZN
2025-02-24,212.71,42387590,217.45,217.715,212.42,AMZN
2025-02-21,216.58,55323850,223.28,223.31,214.74,AMZN
2025-02-20,222.88,30001670,224.775,225.13,221.81,AMZN
2025-02-19,226.63,28566710,225.52,226.83,223.71,AMZN
2025-02-18,226.65,42975130,228.82,229.3,223.72,AMZN
2025-02-14,228.68,27031080,229.2,229.89,227.23,AMZN
2025-02-13,230.37,31346510,228.85,230.42,227.52,AMZN
2025-02-12,228.93,32285250,230.46,231.18,228.16,AMZN
2025-02-11,232.76,23713730,231.92,233.44,230.13,AMZN
2025-02-10,233.14,35419930,230.545,233.92,229.2,AMZN
2025-02-07,229.15,77539280,232.5,234.81,228.06,AMZN
2025-02-06,238.83,60897100,238.01,239.6599,236.01,AMZN
2025-02-05,236.17,38832040,237.02,238.32,235.2,AMZN
2025-02-04,242.06,29713810,239.01,242.52,238.03,AMZN
2025-02-03,237.42,37285870,234.06,239.25,232.9,AMZN
2025-01-31,237.68,36162380,236.5,240.29,236.41,AMZN
2025-01-30,234.64,32020730,237.14,237.95,232.22,AMZN
2025-01-29,237.07,26091720,239.015,240.39,236.15,AMZN
2025-01-28,238.15,41587190,234.29,241.77,233.98,AMZN
2025-01-27,235.42,49428330,226.21,235.61,225.86,AMZN
2025-01-24,234.85,25890740,234.5,236.4,232.93,AMZN
2025-01-23,235.42,26404360,234.1,235.52,231.51,AMZN
2025-01-22,235.01,41448220,232.02,235.44,231.19,AMZN
2025-01-21,230.71,39951460,228.9,231.78,226.94,AMZN
2025-01-17,225.94,42370120,225.84,226.51,223.08,AMZN
2025-01-16,220.66,24757280,224.42,224.65,220.31,AMZN
2025-01-15,223.35,31291260,222.83,223.57,220.75,AMZN
2025-01-14,217.76,24711650,220.44,221.82,216.2,AMZN
2025-01-13,218.46,27262660,218.06,219.4,216.47,AMZN
2025-01-10,218.94,36811530,221.46,221.71,216.5,AMZN
2025-01-08,222.13,25033290,223.185,223.52,220.2,AMZN
2025-01-07,222.11,28084160,227.9,228.381,221.46,AMZN
2025-01-06,227.61,31849830,226.78,228.835,224.84,AMZN
2025-01-03,224.19,27515610,222.505,225.36,221.62,AMZN
2025-01-02,220.22,33956580,222.03,225.15,218.19,AMZN
2024-12-31,219.39,24819660,222.965,223.2299,218.94,AMZN
2024-12-30,221.3,28321240,220.06,222.9972,218.43,AMZN
2024-12-27,223.75,27367150,225.6,226.03,220.9,AMZN
2024-12-26,227.05,16174500,228.5,228.5,226.6706,AMZN
2024-12-24,229.05,15007500,226.94,229.14,226.13,AMZN
2024-12-23,225.06,28070010,225.01,226.88,223.9,AMZN
2024-12-20,224.92,88279180,219.84,226.21,218.73,AMZN
2024-12-19,223.29,39918740,224.91,226.09,222.92,AMZN
2024-12-18,220.52,43281440,230.77,231.3999,220.11,AMZN
2024-12-17,231.15,35948130,232.39,232.73,227.85,AMZN
2024-12-16,232.93,37552100,230.23,233.0,228.01,AMZN
2024-12-13,227.46,28768080,228.4,230.2,225.8608,AMZN
2024-12-12,228.97,28204080,229.83,231.09,227.63,AMZN
2024-12-11,230.26,35385790,226.41,231.2,226.26,AMZN
2024-12-10,225.04,31199860,226.09,229.06,224.2002,AMZN
2024-12-09,226.09,46819360,227.21,230.08,225.67,AMZN
2024-12-06,227.03,44178070,220.75,227.15,220.6,AMZN
2024-12-05,220.55,41140220,218.03,222.15,217.3,AMZN
2024-12-04,218.16,48745720,215.96,220.0,215.75,AMZN
2024-12-03,213.44,32214830,210.31,214.02,209.65,AMZN
2024-12-02,210.71,39523190,209.96,212.99,209.5101,AMZN
2024-11-29,207.89,24892450,205.83,208.2,204.59,AMZN
2024-11-27,205.74,28061640,206.98,207.64,205.05,AMZN
2024-11-26,207.86,41673740,201.9,208.0,201.79,AMZN
2024-11-25,201.45,40685670,199.28,201.9499,199.0,AMZN
2024-11-22,197.12,31530840,198.25,199.2599,196.75,AMZN
2024-11-21,198.38,58800040,203.49,203.49,195.75,AMZN
2024-11-20,202.88,32768990,202.98,203.13,199.45,AMZN
2024-11-19,204.61,31197870,199.33,205.3,198.78,AMZN
2024-11-18,201.7,36512470,204.15,204.67,200.95,AMZN
2024-11-15,202.61,86591140,206.76,207.34,199.61,AMZN
2024-11-14,211.48,42620310,214.16,215.9,210.88,AMZN
2024-11-13,214.1,46212940,209.4,215.09,209.14,AMZN
2024-11-12,208.91,38942920,208.37,209.54,206.01,AMZN
2024-11-11,206.84,35456010,208.5,209.65,205.59,AMZN
2024-11-08,208.18,36075850,209.72,209.9633,207.44,AMZN
2024-11-07,210.05,52878380,207.44,212.25,207.19,AMZN
2024-11-06,207.09,72292170,200.01,207.55,199.14,AMZN
2024-11-05,199.5,30564780,196.04,199.82,195.99,AMZN
2024-11-04,195.78,38492060,196.45,197.33,194.3101,AMZN
2024-11-01,197.93,99687850,199.0,200.5,197.02,AMZN
2024-10-31,186.4,75146760,190.51,190.6,185.23,AMZN
2024-10-30,192.73,37707550,194.695,195.61,192.42,AMZN
2024-10-29,190.83,35690160,188.58,191.4599,187.815,AMZN
2024-10-28,188.39,27930840,189.565,190.21,188.21,AMZN
2024-10-25,187.83,29362060,187.85,190.45,187.53,AMZN
2024-10-24,186.38,21647400,185.25,187.11,183.86,AMZN
2024-10-23,184.71,31937090,188.85,189.16,183.69,AMZN
2024-10-22,189.7,29650590,188.35,191.5201,186.975,AMZN
2024-10-21,189.07,24639390,188.05,189.46,186.4,AMZN
2024-10-18,188.99,37417670,187.15,190.74,186.28,AMZN
2024-10-17,187.53,25039410,188.22,188.94,186.0,AMZN
2024-10-16,186.89,23456810,187.05,187.78,185.61,AMZN
2024-10-15,187.69,32178930,187.63,188.41,184.58,AMZN
2024-10-14,187.54,22614410,189.78,189.83,187.36,AMZN
2024-10-11,188.82,25751560,186.63,189.9284,186.3,AMZN
2024-10-10,186.65,27785040,187.13,188.134,185.83,AMZN
2024-10-09,185.17,26343120,182.82,185.845,182.05,AMZN
2024-10-08,182.72,26372090,181.915,183.09,180.92,AMZN
2024-10-07,180.8,42364200,182.95,183.6,180.25,AMZN
2024-10-04,186.51,41079010,185.75,187.6,183.6,AMZN
2024-10-03,181.96,30204300,183.045,183.44,180.875,AMZN
2024-10-02,184.76,23704060,184.44,186.6,184.04,AMZN
2024-10-01,185.13,36044910,184.9,186.19,183.4519,AMZN
2024-09-30,186.33,41680400,187.14,188.49,184.65,AMZN
2024-09-27,187.97,36002320,190.68,190.9,187.34,AMZN
2024-09-26,191.16,36334850,194.31,194.53,189.54,AMZN
2024-09-25,192.53,26391140,193.75,193.9498,192.16,AMZN
2024-09-24,193.96,43478930,194.27,195.37,190.13,AMZN
2024-09-23,193.88,36993110,191.64,194.45,190.57,AMZN
2024-09-20,191.6,100378600,190.23,191.84,187.41,AMZN
2024-09-19,189.87,39543170,190.04,190.99,188.47,AMZN
2024-09-18,186.43,34448130,186.45,188.8,185.06,AMZN
2024-09-17,186.88,26091680,186.85,189.45,186.14,AMZN
2024-09-16,184.89,26065490,185.29,185.81,183.36,AMZN
2024-09-13,186.49,26495350,187.0,188.5,185.91,AMZN
2024-09-12,187.0,33622480,184.8,187.41,183.54,AMZN
2024-09-11,184.52,42564700,180.095,184.99,175.73,AMZN
2024-09-10,179.55,36233800,177.49,180.5,176.79,AMZN
2024-09-09,175.4,29037360,174.53,175.85,173.51,AMZN
2024-09-06,171.39,41466540,177.24,178.38,171.16,AMZN
2024-09-05,177.89,40170530,175.0,179.875,174.995,AMZN
2024-09-04,173.33,30309230,174.48,175.98,172.54,AMZN
2024-09-03,176.25,37817510,177.55,178.26,175.26,AMZN
2024-08-30,178.5,43429360,172.78,178.9,172.6,AMZN
2024-08-29,172.12,26407820,173.22,174.29,170.81,AMZN
2024-08-28,170.8,29045030,173.69,173.69,168.92,AMZN
2024-08-27,173.12,29841980,174.15,174.89,172.25,AMZN
2024-08-26,175.5,22366240,176.7,177.4682,174.3,AMZN
2024-08-23,177.04,29150090,177.34,178.9699,175.24,AMZN
2024-08-22,176.13,32047480,181.38,181.47,175.68,AMZN
2024-08-21,180.11,35599120,179.92,182.385,178.8937,AMZN
2024-08-20,178.88,26255200,177.92,179.01,177.4308,AMZN
2024-08-19,178.22,31129810,177.64,178.3,176.16,AMZN
2024-08-16,177.06,31489180,177.04,178.34,176.2601,AMZN
2024-08-15,177.59,51698510,174.86,177.91,173.99,AMZN
2024-08-14,170.1,28843800,172.11,172.28,168.86,AMZN
2024-08-13,170.23,39237920,167.81,171.04,167.1,AMZN
2024-08-12,166.8,30072790,168.14,168.55,166.1101,AMZN
2024-08-09,166.94,36401050,166.4,168.55,165.85,AMZN
2024-08-08,165.8,44616210,165.165,166.6899,162.55,AMZN
2024-08-07,162.77,48408240,166.55,167.58,161.43,AMZN
2024-08-06,161.93,59950830,161.71,165.08,158.5404,AMZN
2024-08-05,161.02,83149440,154.21,162.96,151.61,AMZN
2024-08-02,167.9,141448400,166.75,168.77,160.55,AMZN
2024-08-01,184.07,70435640,189.285,190.6,181.87,AMZN
2024-07-31,186.98,41667330,185.05,187.94,184.46,AMZN
2024-07-30,181.71,39508570,184.72,185.86,179.38,AMZN
2024-07-29,183.2,33270120,183.84,184.75,182.38,AMZN
2024-07-26,182.5,29505960,180.39,183.19,180.24,AMZN
2024-07-25,179.85,44464160,182.91,183.8958,176.8,AMZN
2024-07-24,180.83,41532360,183.2,185.45,180.41,AMZN
2024-07-23,186.41,47537670,184.1,189.39,183.56,AMZN
2024-07-22,182.55,39931920,185.0,185.06,182.48,AMZN
2024-07-19,183.13,43081830,181.14,184.93,180.11,AMZN
2024-07-18,183.75,51043630,189.59,189.68,181.448,AMZN
2024-07-17,187.93,48076140,191.35,191.58,185.99,AMZN
2024-07-16,193.02,33994710,195.59,196.62,192.24,AMZN
2024-07-15,192.72,40683230,194.56,196.19,190.83,AMZN
2024-07-12,194.49,30598530,194.8,196.47,193.8301,AMZN
2024-07-11,195.05,44565040,200.09,200.2699,192.86,AMZN
2024-07-10,199.79,32883750,199.995,200.11,197.69,AMZN
2024-07-09,199.34,32756740,199.4,200.57,199.045,AMZN
2024-07-08,199.29,34767260,200.04,201.2,197.96,AMZN
2024-07-05,200.0,39858890,198.65,200.55,198.17,AMZN
2024-07-03,197.59,31597930,199.94,200.029,196.7601,AMZN
2024-07-02,200.0,45600010,197.28,200.43,195.93,AMZN
2024-07-01,197.2,41192010,193.49,198.2957,192.82,AMZN
2024-06-28,193.25,76930190,197.73,198.85,192.5,AMZN
2024-06-27,197.85,74397490,195.005,199.84,194.2,AMZN
2024-06-26,193.61,65103890,186.92,194.8,186.26,AMZN
2024-06-25,186.34,45898480,186.81,188.84,185.42,AMZN
2024-06-24,185.57,50610380,189.33,191.0,185.33,AMZN
2024-06-21,189.08,72931750,187.8,189.275,185.86,AMZN
2024-06-20,186.1,44726780,182.91,186.51,182.72,AMZN
2024-06-18,182.81,36659160,183.735,184.29,181.43,AMZN
2024-06-17,184.06,35601910,182.52,185.0,181.22,AMZN
2024-06-14,183.66,25456410,183.08,183.72,182.23,AMZN
2024-06-13,183.83,39721550,186.09,187.67,182.666,AMZN
2024-06-12,186.89,33984220,188.015,188.35,185.43,AMZN
2024-06-11,187.23,27265110,187.06,187.77,184.5373,AMZN
2024-06-10,187.06,34494500,184.07,187.23,183.79,AMZN
2024-06-07,184.3,28021470,184.9,186.2888,183.36,AMZN
2024-06-06,185.0,31371150,181.745,185.0,181.49,AMZN
2024-06-05,181.28,32116390,180.1,181.5,178.75,AMZN
2024-06-04,179.34,27198390,177.64,179.82,176.44,AMZN
2024-06-03,178.34,30786640,177.7,178.7,175.92,AMZN
2024-05-31,176.44,58903940,178.3,179.21,173.87,AMZN
2024-05-30,179.32,29249230,181.31,181.34,178.355,AMZN
2024-05-29,182.02,32009290,181.7,184.08,181.55,AMZN
2024-05-28,182.15,29926960,179.93,182.24,179.49,AMZN
2024-05-24,180.75,27471640,181.65,182.435,180.3,AMZN
2024-05-23,181.05,33670170,183.66,184.76,180.08,AMZN
2024-05-22,183.13,28148780,183.88,185.22,181.9715,AMZN
2024-05-21,183.15,50839130,182.3,183.26,180.75,AMZN
2024-05-20,183.54,30511770,184.34,186.665,183.28,AMZN
2024-05-17,184.7,33175660,183.76,185.3,183.35,AMZN
2024-05-16,183.63,38834450,185.6,187.31,183.46,AMZN
2024-05-15,185.99,75459930,185.97,186.7193,182.73,AMZN
2024-05-14,187.07,38698160,183.82,187.72,183.45,AMZN
2024-05-13,186.57,24898610,188.0,188.31,185.36,AMZN
2024-05-10,187.48,34141770,189.16,189.892,186.93,AMZN
2024-05-09,189.5,43368380,188.88,191.7,187.44,AMZN
2024-05-08,188.0,26136350,187.44,188.43,186.385,AMZN
2024-05-07,188.76,34048900,188.92,189.94,187.305,AMZN
2024-05-06,188.7,34725300,186.28,188.745,184.8,AMZN
2024-05-03,186.21,39172000,186.99,187.87,185.42,AMZN
2024-05-02,184.72,54303510,180.85,185.1,179.91,AMZN
2024-05-01,179.0,94645150,181.635,185.15,176.56,AMZN
2024-04-30,175.0,94639790,181.09,182.99,174.8,AMZN
2024-04-29,180.96,54063940,182.75,183.53,179.39,AMZN
2024-04-26,179.62,43919770,177.795,180.82,176.13,AMZN
2024-04-25,173.67,49249390,169.68,173.92,166.32,AMZN
2024-04-24,176.59,34185110,179.94,180.323,176.18,AMZN
2024-04-23,179.54,37046520,178.08,179.93,175.975,AMZN
2024-04-22,177.23,37924890,176.94,178.87,174.56,AMZN
2024-04-19,174.63,56000730,178.74,179.0,173.44,AMZN
2024-04-18,179.22,30723790,181.47,182.39,178.65,AMZN
2024-04-17,181.28,31359670,184.31,184.57,179.82,AMZN
2024-04-16,183.32,32891270,183.27,184.83,182.26,AMZN
2024-04-15,183.62,48052400,187.425,188.69,183.0,AMZN
2024-04-12,186.13,38608850,187.72,188.38,185.08,AMZN
2024-04-11,189.05,40020740,186.74,189.77,185.51,AMZN
2024-04-10,185.95,35879150,182.765,186.2699,182.67,AMZN
2024-04-09,185.67,36546950,187.24,187.34,184.2,AMZN
2024-04-08,185.19,39221280,186.9,187.29,184.81,AMZN
2024-04-05,185.07,42373990,182.38,186.27,181.97,AMZN
2024-04-04,180.0,41624260,184.0,185.1,180.0,AMZN
2024-04-03,182.41,31046640,179.9,182.87,179.8,AMZN
2024-04-02,180.69,32611550,179.07,180.79,178.3762,AMZN
2024-04-01,180.97,29174520,180.79,183.0,179.95,AMZN
2024-03-28,180.38,38051590,180.17,181.7,179.26,AMZN
2024-03-27,179.83,33272550,179.88,180.0,177.3099,AMZN
2024-03-26,178.3,29658980,180.15,180.45,177.95,AMZN
2024-03-25,179.71,29815460,178.01,180.99,177.24,AMZN
2024-03-22,178.87,27995380,177.752,179.255,176.75,AMZN
2024-03-21,178.15,32824320,179.988,181.415,178.15,AMZN
2024-03-20,178.15,29947150,176.14,178.53,174.64,AMZN
2024-03-19,175.9,26880890,174.215,176.09,173.52,AMZN
2024-03-18,174.48,31250690,175.8,176.69,174.28,AMZN
2024-03-15,174.42,72147390,176.64,177.93,173.9,AMZN
2024-03-14,178.75,43705840,177.69,179.53,176.465,AMZN
2024-03-13,176.555,30772600,175.9,177.62,175.55,AMZN
2024-03-12,175.39,36610600,173.5,176.76,171.98,AMZN
2024-03-11,171.96,28484780,174.31,174.47,171.47,AMZN
2024-03-08,175.35,37893240,176.44,178.785,174.33,AMZN
2024-03-07,176.82,34063280,174.83,177.99,173.72,AMZN
2024-03-06,173.51,32090930,175.54,176.46,173.26,AMZN
2024-03-05,174.12,37228340,176.93,176.93,173.303,AMZN
2024-03-04,177.58,37381520,177.53,180.14,177.49,AMZN
2024-03-01,178.22,31981150,176.75,178.725,176.07,AMZN
2024-02-29,176.76,53805360,173.01,177.22,172.85,AMZN
2024-02-28,173.16,28180480,172.44,174.05,172.27,AMZN
2024-02-27,173.54,31141730,174.075,174.62,172.86,AMZN
2024-02-26,174.73,44368610,175.7,176.37,174.26,AMZN
2024-02-23,174.99,59715240,174.28,175.75,173.7,AMZN
2024-02-22,174.58,55392350,173.1,174.8,171.77,AMZN
2024-02-21,168.59,44575620,168.94,170.23,167.14,AMZN
2024-02-20,167.08,41980330,167.83,168.71,165.74,AMZN
2024-02-16,169.51,48107740,168.74,170.42,167.17,AMZN
2024-02-15,169.8,49855200,170.58,171.17,167.59,AMZN
2024-02-14,170.98,42815540,169.21,171.21,168.28,AMZN
2024-02-13,168.64,56345120,167.73,170.95,165.75,AMZN
2024-02-12,172.34,51050440,174.8,175.39,171.54,AMZN
2024-02-09,174.45,56985990,170.9,175.0,170.5803,AMZN
2024-02-08,169.84,42316450,169.65,171.43,168.88,AMZN
2024-02-07,170.53,47174060,169.48,170.88,168.94,AMZN
2024-02-06,169.15,42505520,169.39,170.71,167.65,AMZN
2024-02-05,170.31,55081300,170.2,170.55,167.7,AMZN
2024-02-02,171.81,117218300,169.19,172.5,167.33,AMZN
2024-02-01,159.28,76542420,155.87,159.76,155.62,AMZN
2024-01-31,155.2,50284370,157.0,159.01,154.81,AMZN
2024-01-30,159.0,45207430,160.7,161.73,158.49,AMZN
2024-01-29,161.26,45270390,159.34,161.29,158.9,AMZN
2024-01-26,159.12,51047350,158.42,160.72,157.91,AMZN
2024-01-25,157.75,43638590,156.95,158.505,154.5501,AMZN
2024-01-24,156.87,48547320,157.8,158.51,156.48,AMZN
2024-01-23,156.02,37986040,154.85,156.21,153.93,AMZN
2024-01-22,154.78,43687470,156.89,157.05,153.9,AMZN
2024-01-19,155.34,51651630,153.83,155.76,152.74,AMZN
2024-01-18,153.5,37850250,152.77,153.775,151.82,AMZN
2024-01-17,151.71,34953360,151.49,152.15,149.91,AMZN
2024-01-16,153.16,41384640,153.53,154.99,152.15,AMZN
2024-01-12,154.62,40484160,155.39,156.2,154.01,AMZN
2024-01-11,155.18,49072690,155.04,157.17,153.12,AMZN
2024-01-10,153.73,44421830,152.06,154.42,151.881,AMZN
2024-01-09,151.37,43812570,148.33,151.71,148.21,AMZN
2024-01-08,149.1,46757050,146.74,149.4,146.15,AMZN
2024-01-05,145.24,45153150,144.69,146.59,144.53,AMZN
2024-01-04,144.57,56039810,145.59,147.38,144.05,AMZN
2024-01-03,148.47,49425500,149.2,151.05,148.33,AMZN
2024-01-02,149.93,47339420,151.54,152.38,148.39,AMZN
2023-12-29,151.94,39823200,153.1,153.89,151.03,AMZN
2023-12-28,153.38,27057000,153.72,154.08,152.95,AMZN
2023-12-27,153.34,31434730,153.56,154.78,153.12,AMZN
2023-12-26,153.41,25067220,153.56,153.975,153.03,AMZN
2023-12-22,153.42,29514090,153.77,154.35,152.71,AMZN
2023-12-21,153.84,36305730,153.3,153.97,152.1,AMZN
2023-12-20,152.12,50322110,152.9,155.63,151.56,AMZN
2023-12-19,153.79,43171290,154.4,155.12,152.69,AMZN
2023-12-18,154.07,62512830,150.56,154.855,150.05,AMZN
2023-12-15,149.97,110089300,148.38,150.57,147.88,AMZN
2023-12-14,147.42,58400850,149.93,150.54,145.52,AMZN
2023-12-13,148.84,52766200,148.12,149.46,146.82,AMZN
2023-12-12,147.48,44944260,145.52,147.5,145.3,AMZN
2023-12-11,145.89,50907290,145.66,146.19,143.64,AMZN
2023-12-08,147.42,41905970,145.48,147.84,145.4,AMZN
2023-12-07,146.88,52352830,146.15,147.92,145.34,AMZN
2023-12-06,144.52,39678960,147.58,147.85,144.28,AMZN
2023-12-05,146.88,46822410,143.55,148.57,143.13,AMZN
2023-12-04,144.84,48294240,145.25,145.35,142.81,AMZN
2023-12-01,147.03,39951830,146.0,147.245,145.55,AMZN
2023-11-30,146.09,65814020,144.76,146.93,144.332,AMZN
2023-11-29,146.32,40610910,147.85,148.54,145.97,AMZN
2023-11-28,147.03,42711680,146.98,147.5999,145.53,AMZN
2023-11-27,147.73,53762430,147.53,149.26,146.88,AMZN
2023-11-24,146.74,22378380,146.7,147.2,145.32,AMZN
2023-11-22,146.71,45700000,144.57,147.74,144.57,AMZN
2023-11-21,143.9,71225990,143.91,144.05,141.5,AMZN
2023-11-20,146.13,41978770,145.13,146.63,144.725,AMZN
2023-11-17,145.18,49678440,142.66,145.23,142.545,AMZN
2023-11-16,142.83,49653510,140.91,143.32,139.52,AMZN
2023-11-15,143.2,63875720,147.06,147.29,142.59,AMZN
2023-11-14,145.8,56674550,145.0,147.26,144.68,AMZN
2023-11-13,142.59,35680570,142.08,143.23,140.67,AMZN
2023-11-10,143.56,49349940,140.46,143.65,139.91,AMZN
2023-11-09,140.6,36235370,142.02,142.65,139.84,AMZN
